Source.Name;Column1.3;Column1.4;Pressure;Flow;Amount;Ammountkorr;TimeDate;Länge;Querschnittsreduktion;filter_$
0_TWK_32_S4_______.xls;32;S4;3;2,9;23;23;14.09.2024 09:13;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;23,1;23,1;14.09.2024 09:13;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;23,1;23,1;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;23,2;23,2;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;23,2;23,2;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;23,3;23,3;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;23,4;23,4;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;23,4;23,4;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;23,5;23,5;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;23,5;23,5;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;23,6;23,6;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;23,6;23,6;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;23,7;23,7;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;23,7;23,7;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;23,8;23,8;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;23,8;23,8;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;23,9;23,9;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;23,9;23,9;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;24;24;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,8;24;24;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,8;24,1;24,1;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;24,1;24,1;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;24,2;24,2;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;24,2;24,2;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;24,3;24,3;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;24,3;24,3;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;24,4;24,4;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;24,4;24,4;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;24,5;24,5;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,8;24,5;24,5;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;24,6;24,6;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;24,6;24,6;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;24,7;24,7;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;24,7;24,7;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;24,8;24,8;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;24,8;24,8;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;24,9;24,9;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;24,9;24,9;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25;25;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25;25;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25,1;25,1;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25,1;25,1;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25,2;25,2;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25,2;25,2;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25,3;25,3;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;25,3;25,3;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25,4;25,4;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,8;25,4;25,4;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,8;25,5;25,5;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25,5;25,5;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25,6;25,6;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,8;25,6;25,6;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,8;25,7;25,7;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,8;25,7;25,7;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25,8;25,8;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25,8;25,8;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;25,9;25,9;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,8;25,9;25,9;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,8;26;26;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;26;26;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;26,1;26,1;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,8;26,1;26,1;14.09.2024 09:14;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,8;26,2;26,2;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;26,2;26,2;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;3;26,3;26,3;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3,07;2,9;26,3;26,3;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;26,4;26,4;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3;2,9;26,4;26,4;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;3,07;2,9;26,5;26,5;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;2,89;2,8;26,5;26,5;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;2,7;1,6;26,5;26,5;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;2,77;,9;26,5;26,5;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;2,7;,2;26,5;26,5;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;2,7;0;26,5;26,5;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;2,7;0;26,5;26,5;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S4_______.xls;32;S4;2,7;0;26,5;26,5;14.09.2024 09:15;4,55;33,62;1
0_TWK_32_S7_______.xls;32;S7;0;0;3,3;0;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;0;0;0;0;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;0;0;0;0;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;1,5;,1;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,4;,9;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;3,19;1,4;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;3;1,7;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,7;1,3;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,7;,4;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,7;0;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,77;0;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,7;0;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,7;0;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,7;0;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,59;0;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,59;0;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,59;0;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,59;0;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,48;0;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,59;0;,1;,1;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,77;,1;,2;,2;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;3;,7;,2;,2;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,89;1,1;,2;,2;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,7;1;,2;,2;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,77;,3;,2;,2;14.09.2024 09:21;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,77;0;,2;,2;14.09.2024 09:22;3,42;34,26;0
0_TWK_32_S7_______.xls;32;S7;2,77;0;,2;,2;14.09.2024 09:22;3,42;34,26;0
0_TWK_32_S8_______.xls;32;S8;0;0;,2;0;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;0;0;0;0;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;0;0;0;0;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;,38;,1;0;0;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,29;,5;,1;,1;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,2;,1;,1;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,4;,1;,1;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,5;,1;,1;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,5;,2;,2;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;,2;,2;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;,2;,2;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;,3;,3;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;,3;,3;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,6;,3;,3;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,3;,3;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,3;,3;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,4;,4;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;,4;,4;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,6;,4;,4;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,6;,5;,5;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,6;,5;,5;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,6;,5;,5;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,5;,5;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,6;,6;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,6;,6;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,6;,6;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,7;,7;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,7;,7;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,7;,7;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,7;,7;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,8;,8;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,8;,8;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;,8;,8;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,5;,8;,8;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;,9;,9;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;,9;,9;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;,9;,9;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;1;1;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;1;1;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;1;1;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,5;1;1;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,4;1,1;1,1;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,5;1,1;1,1;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,5;1,1;1,1;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;1,1;1,1;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;1,2;1,2;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,6;1,2;1,2;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,5;1,2;1,2;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,5;1,3;1,3;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;1,5;1,3;1,3;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,5;1,3;1,3;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3;1,5;1,3;1,3;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,5;1,4;1,4;14.09.2024 09:23;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,5;1,4;1,4;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3;1,5;1,4;1,4;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3;1,5;1,4;1,4;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,4;1,5;1,5;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,4;1,5;1,5;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3;1,4;1,5;1,5;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3;1,4;1,5;1,5;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3;1,4;1,6;1,6;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,4;1,6;1,6;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3;1,4;1,6;1,6;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3;1,4;1,6;1,6;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3;1,4;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,89;1,4;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3;1,4;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3,07;1,4;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3;1,4;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;1;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;,6;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;0;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;0;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;0;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;0;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;0;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;0;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;0;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,59;0;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,59;0;1,7;1,7;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;0;1,8;1,8;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3,07;,1;1,8;1,8;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;3;,8;1,8;1,8;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,77;,9;1,8;1,8;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;,3;1,8;1,8;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;,1;1,8;1,8;14.09.2024 09:24;3,42;32,17;1
0_TWK_32_S8_______.xls;32;S8;2,7;0;1,8;1,8;14.09.2024 09:24;3,42;32,17;1
0_TWK_34_S1_______.xls;34;S1;0;0;10,1;0;14.09.2024 19:34;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;0;0;14.09.2024 19:34;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;,3;,1;,1;14.09.2024 19:34;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;,5;,1;,1;14.09.2024 19:34;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,07;,6;,1;,1;14.09.2024 19:34;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,3;,7;,1;,1;14.09.2024 19:34;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,79;1,8;,3;,3;14.09.2024 19:34;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,79;3,7;,4;,4;14.09.2024 19:34;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,67;4,5;,5;,5;14.09.2024 19:34;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,79;4,6;,7;,7;14.09.2024 19:34;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,67;4,6;,9;,9;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,6;4,7;1;1;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,9;4,7;1,2;1,2;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;1,09;5,2;1,4;1,4;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;1,2;6;1,6;1,6;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;1,2;6,1;1,8;1,8;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;1,09;6,2;2;2;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;1,39;6,7;2,3;2,3;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;1,5;7,8;2,5;2,5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;1,69;8;2,8;2,8;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;1,88;8,1;3;3;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;2,1;8;3,4;3,4;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;2,17;8;3,6;3,6;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;2,17;8,2;3,9;3,9;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;2,29;8,1;4,2;4,2;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;2,59;8;4,4;4,4;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;2,7;8,1;4,7;4,7;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;2,59;8;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;1,88;6,3;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,6;1,7;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,6;,1;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,49;0;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,49;0;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,38;0;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,38;0;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,3;0;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,3;0;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,3;0;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,3;0;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,19;0;5;5;14.09.2024 19:35;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,19;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,19;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,19;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,07;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,07;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,07;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;,07;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
0_TWK_34_S1_______.xls;34;S1;0;0;5;5;14.09.2024 19:36;5,97;9,37;1
